"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Antigua and Barbuda","ATG","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Austria","AUT","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Azerbaijan","AZE","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7950100329921","","","","","","","","","","",
"Burundi","BDI","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Benin","BEN","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.62053991954241","","","","","","","","",
"Bulgaria","BGR","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60875221579401","","","","","","","","","","","",
"Bahrain","BHR","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.85632133378005","","","","","","","","","","","",
"Belarus","BLR","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17014921205135","1.67021982031378","1.45021188037674","","0.841488796218087","","","","","","",
"Belize","BLZ","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Barbados","BRB","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.54166349738635","","","2.55373857966693","","0.494114674759988","","2.10595876899324","","","","","",
"China","CHN","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Comoros","COM","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.21062356961745","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58950542839923","","","","","","","","","","","",
"Costa Rica","CRI","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Caribbean small states","CSS","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Germany","DEU","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Algeria","DZA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Euro area","EMU","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4171236918529","","","","","","","",
"Ghana","GHA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38567092877337","4.77441814772302","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.02161481771819","","10.7440426028782","","","","","","","","",
"Haiti","HTI","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1748854642975","","","","","","","","","","","",
"IBRD only","IBD","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA only","IDX","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
